Time,Sine_Model,Multisine_Model,Synthetic_Data,Synthetic_Fit
0.34034034034034033,0.8431801723862224,-1.195452635493441,-0.9688640789765859,-0.870516927591071
0.34534534534534533,0.8258589809635433,-1.2148482214960186,-0.8122040870576256,-0.909053791647715
0.35035035035035034,0.8077211340738071,-1.2325036271531618,-0.9278534359890849,-0.946286427104318
0.35535535535535534,0.7887845674326315,-1.2484039641501732,-0.9447907809390453,-0.9821721278653924
0.36036036036036034,0.769068006574317,-1.2625370868653425,-0.8724953385736791,-1.0166703494525016
0.36536536536536535,0.7485909483349906,-1.2748935996914048,-1.1035776574769152,-1.0497427567120354
0.37037037037037035,0.7273736415730488,-1.2854668597374046,-1.092078454101415,-1.081353267672002
0.37537537537537535,0.7054370671459533,-1.294252974917805,-1.1823117799494078,-1.1114680934961163
0.38038038038038036,0.6828029171631891,-1.3012507974438514,-1.2441346231997816,-1.140055774490596
0.38538538538538536,0.6594935735358961,-1.3064619127403356,-1.1653184186738619,-1.1670872121263625
0.39039039039039036,0.6355320858443845,-1.309890623818992,-1.270279899866473,-1.1925356970465342
0.39539539539539537,0.6109421485454231,-1.3115439311477655,-1.1532489016694816,-1.2163769330363587
0.40040040040040037,0.5857480775418397,-1.311431508063141,-1.2443099381487357,-1.2385890569400697
0.40540540540540543,0.5599747861375954,-1.3095656717805617,-1.3238460838412993,-1.2591526545163796
0.41041041041041043,0.5336477604021221,-1.3059613500656986,-1.2345845553443993,-1.278050772231551
0.41541541541541543,0.5067930339682726,-1.3006360436369457,-1.5204189724483306,-1.2952689249962879
0.42042042042042044,0.47943716228880995,-1.2936097843769898,-1.349254664322026,-1.310795099859793
0.42542542542542544,0.451607196376895,-1.2849050894386316,-1.3713993316432096,-1.3246197556814645
0.43043043043043044,0.4233306560565345,-1.2745469113371821,-1.104491595893306,-1.3367358188077882
0.43543543543543545,0.3946355027494407,-1.2625625841287624,-1.4393409975332045,-1.3471386747889154
0.44044044044044045,0.365550111825219,-1.2489817657806033,-1.4333946857678423,-1.3558261561762326
0.44544544544544545,0.33610324454221624,-1.2338363768460519,-1.241294704285966,-1.3627985264490894
0.45045045045045046,0.30632401960678335,-1.2171605355633544,-1.4766776871710257,-1.3680584601253758
0.45545545545545546,0.2762418843790745,-1.198990489503444,-1.3203345168674785,-1.371611019117164
0.46046046046046046,0.24588658575385056,-1.1793645438978695,-1.3267992090699308,-1.3734636253990284
0.46546546546546547,0.21528814074509034,-1.1583229867836713,-1.374500994790331,-1.3736260300627785
0.47047047047047047,0.18447680680349254,-1.1359080111074114,-1.3073269541463872,-1.3721102788383863
0.4754754754754755,0.1534830518962162,-1.1121636339357128,-1.3896476472980592,-1.36893067416676
0.4804804804804805,0.12233752437845731,-1.0871356129245184,-1.3754118397513702,-1.3641037339156412
0.4854854854854855,0.09107102268664109,-1.0608713602038566,-1.3442133823216484,-1.3576481468353385
0.4904904904904905,0.059714464883209896,-1.0334198538391914,-1.3610240001090106,-1.3495847248563257
0.4954954954954955,0.028298858083118276,-1.0048315470344042,-1.3839549234843411,-1.3399363523356695
0.5005005005005005,-0.0031447322077364425,-0.9751582752451343,-1.2462108170858486,-1.3287279323641372
0.5055055055055055,-0.03458521281181766,-0.9444531613745579,-1.284601879670012,-1.315986330250351
0.5105105105105106,-0.06599149362662067,-0.9127705192267247,-1.2898759785497003,-1.3017403143026767
0.5155155155155156,-0.09733251836830262,-0.8801657553952692,-1.230898369253444,-1.2860204940336648
0.5205205205205206,-0.12857729528186893,-0.8466952697677138,-1.3198195013453229,-1.2688592559156184
0.5255255255255256,-0.1596949277875495,-0.8124163548275948,-1.0630293266867503,-1.250290696819448
0.5305305305305306,-0.19065464503306445,-0.7773870939383656,-1.107098842881318,-1.230350555272277
0.5355355355355356,-0.2214258323215593,-0.7416662587943887,-1.1089616616586948,-1.209076140672259
0.5405405405405406,-0.2519780613851252,-0.7053132062253419,-1.3217643747693457,-1.186506260601795
0.5455455455455456,-0.2822811204739715,-0.6683877745410425,-1.2006039846006475,-1.1626811463828517
0.5505505505505506,-0.3123050442314895,-0.6309501796040142,-1.092323590167087,-1.1376423770201929
0.5555555555555556,-0.34202014332566866,-0.5930609108171112,-1.2689083542647732,-1.1114328016802548
0.5605605605605606,-0.3713970338075683,-0.5547806272131323,-0.9369565252117706,-1.0840964608550014
0.5655655655655656,-0.40040666616780385,-0.5161700538326714,-0.9955787026621009,-1.0556785063613865
0.5705705705705706,-0.4290203540623263,-0.47728987857536953,-1.0865095657978827,-1.0262251203280441
0.5755755755755756,-0.4572098026790792,-0.4382006497083619,-1.0312140009848938,-0.9957834333216014
0.5805805805805806,-0.4849471367174877,-0.3989626742139709,-1.059093669986329,-0.9644014417653832
0.5855855855855856,-0.5122049279531141,-0.35963591715662674,-0.974216448370275,-0.9321279248034252
0.5905905905905906,-0.5389562223602165,-0.32027990224661596,-0.8997499402289475,-0.8990123607625823
0.5955955955955956,-0.5651745667653927,-0.2809536137755174,-1.0173703411031956,-0.8651048433650315
0.6006006006006006,-0.5908340350059581,-0.24171540009515952,-0.8501719418249134,-0.8304559978427504
0.6056056056056056,-0.6159092535671795,-0.20262287880857377,-0.7815801926523784,-0.7951168971045484
0.6106106106106106,-0.6403754266730258,-0.1637328438377611,-0.8161353627644753,-0.7591389781048988
0.6156156156156156,-0.664208360805614,-0.1251011745291189,-0.7081895454805767,-0.7225739585622566
0.6206206206206206,-0.6873844886291102,-0.0867827469531417,-0.7237609089098802,-0.6854737541726967
0.6256256256256256,-0.7098808922944283,-0.04883134755045143,-0.7756465136234211,-0.6478903964625768
0.6306306306306306,-0.7316753261016783,-0.01129958927142849,-0.6541701290115196,-0.6098759514215584
0.6356356356356356,-0.7527462384979546,0.025761169648381876,-0.5152590905734976,-0.571482439054673
0.6406406406406406,-0.7730727933887175,0.06230090414023148,-0.5865235248490476,-0.5327617539892249
0.6456456456456456,-0.7926348907416847,0.09827099785021864,-0.5216742488341926,-0.4937655872692079
0.6506506506506506,-0.8114131864628659,0.13362431565795074,-0.4520185793054758,-0.4545453494665243
0.6556556556556556,-0.8293891115250824,0.16831527304638794,-0.4004673038448659,-0.4151520952347037
0.6606606606606606,-0.8465448903300604,0.20229990220966676,-0.3602890070246862,-0.37563644942700347
0.6656656656656657,-0.8628635582859311,0.23553591479214236,-0.20531631520415386,-0.33604853489674547
0.6706706706706707,-0.8783289785827684,0.2679827611585301,-0.24685315448921646,-0.2964379020935047
0.6756756756756757,-0.8929258581495684,0.29960168610182086,-0.34731372408670047,-0.25685346056433644
0.6806806806806807,-0.9066397627768893,0.33035578090259393,-0.16618553343305348,-0.21734341246464284
0.6856856856856857,-0.9194571313902051,0.3602100316604941,-0.3422321465973289,-0.17795518817846967
0.6906906906906907,-0.931365289459854,0.3891313638258539,0.044551505260900015,-0.13873538414308978
0.6956956956956957,-0.9423524615343186,0.4170886828668131,-0.10691267666729745,-0.09972970296764144
0.7007007007007007,-0.9524077828844512,0.44405291101477246,-0.1157049703552921,-0.06098289593033879
0.7057057057057057,-0.9615213102471253,0.4699970200385656,-0.11093423688724857,-0.022538707933393964
0.7107107107107107,-0.9696840316576876,0.49489606000536485,0.08373699429314974,0.015560175010674387
0.7157157157157157,-0.9768878753614926,0.5187271839940669,-0.057027485423890245,0.05327217569328607
0.7207207207207207,-0.9831257177957041,0.541469668734621,0.149970136720964,0.0905568729622365
0.7257257257257257,-0.9883913906334727,0.5631049311545671,0.0901140602141991,0.12737504625573284
0.7307307307307307,-0.9926796868835203,0.5836165408218345,0.17343639128949823,0.16368871736725693
0.7357357357357357,-0.9959863660391043,0.6029902282806769,0.09946280617100148,0.19946118939647323
0.7407407407407407,-0.9983081582712682,0.6212138892853968,0.21954812984570965,0.23465708284725448
0.7457457457457457,-0.9996427676622299,0.6382775849442703,0.3046285782764399,0.26924236883997044
0.7507507507507507,-0.999988874475714,0.6541735377938421,0.2852456918732378,0.30318439941117437
0.7557557557557557,-0.9993461364619809,0.6688961238313991,0.4683431354615146,0.33645193487982983
0.7607607607607607,-0.9977151891962615,0.6824418605410343,0.28915424037998266,0.3690151682652836
0.7657657657657657,-0.9950976454502661,0.6948093909562572,0.3392106699455696,0.4008457467481951
0.7707707707707707,-0.9914960935973849,0.7059994638094842,0.45414388962404645,0.4319167901715902
0.7757757757757757,-0.9869140950531601,0.7160149098260742,0.4627954122156554,0.4622029065852086
0.7807807807807807,-0.9813561807535597,0.7248606142277456,0.6124882267551162,0.49168020484219643
0.7857857857857857,-0.9748278466745344,0.7325434855172527,0.5908756353774071,0.5203263042630112
0.7907907907907907,-0.9673355483972903,0.7390724206230611,0.5408059128643602,0.5481203413872262
0.7957957957957957,-0.9588866947246498,0.74445826648953,0.49335952661526805,0.5750429738395911
0.8008008008008007,-0.9494896403548136,0.7487137782045937,0.6871643080498611,0.6010763813422534
0.8058058058058059,-0.9391536776197676,0.7518535737633285,0.5604552755830657,0.6262042639106223
0.8108108108108109,-0.9278890272965095,0.7538940855719028,0.5823082178035792,0.6504118372756413
0.8158158158158159,-0.9157068285001692,0.7548535088023763,0.7779809187582132,0.6736858255805225
0.8208208208208209,-0.9026191276690338,0.7547517467144857,0.7577728535993777,0.6960144514051042
0.8258258258258259,-0.888638866652356,0.753610353066051,0.7635754364686065,0.7173874231759501
0.8308308308308309,-0.8737798699127286,0.7514524717388537,0.6606437338466352,0.737795920025083
0.8358358358358359,-0.8580568308556874,0.748302773711793,0.7599515378094063,0.7572325741649408
0.8408408408408409,-0.8414852973000504,0.7441873915178594,0.7273292040760919,0.7756914508515834
0.8458458458458459,-0.8240816561033645,0.7391338513258703,0.7355147764787963,0.7931680260124234
0.8508508508508509,-0.805863116957669,0.7331710027920638,0.8592078165575534,0.8096591616189305
0.8558558558558559,-0.7868476953715897,0.7263289468305224,0.8508679600504575,0.8251630788885912
0.8608608608608609,-0.7670541948555989,0.7186389614549444,0.8896491124357838,0.8396793294041038
0.8658658658658659,-0.7465021883280519,0.7101334258475471,0.7502439350364947,0.8532087642413151
0.8708708708708709,-0.7252119987603971,0.7008457428138295,0.9444296720597412,0.8657535012006161
0.8758758758758759,-0.7032046790806841,0.6908102597845746,0.7872113979207102,0.877316890239566
0.8808808808808809,-0.6805019913552525,0.6800621885287889,1.022333072674123,0.8879034772073713
0.8858858858858859,-0.6571263852691884,0.6686375237432284,0.8502707009100707,0.897518965984357
0.8908908908908909,-0.6331009759268216,0.6565729606859143,1.0584083003061977,0.9061701791319453
0.8958958958958959,-0.6084495209942171,0.6439058120222984,0.9317779435841081,0.9138650171607728
0.9009009009009009,-0.5831963972062733,0.6306739240537976,0.945186829304267,0.9206124165264036
0.9059059059059059,-0.5573665762616425,0.6169155924990755,0.8945518831498672,0.9264223064636952
0.9109109109109109,-0.5309856001293205,0.6026694779988034,1.0145983373569327,0.9313055647722948
0.9159159159159159,-0.5040795557913246,0.5879745215146256,1.0119315654535523,0.9352739726667791
0.9209209209209209,-0.4766750494464279,0.5728698597927463,0.9579789062201491,0.9383401688058446
0.9259259259259259,-0.44879918020046244,0.5573947410619043,1.097943975092348,0.9405176026155695
0.9309309309309309,-0.42047951326921434,0.5415884411344888,0.8796925253679125,0.9418204870220993
0.9359359359359359,-0.3917440527203979,0.5254901800782585,0.9345964288484906,0.9422637507091819
0.9409409409409409,-0.3626212137816673,0.5091390396244969,0.8406208699878295,0.9418629900159214
0.9459459459459459,-0.3331397947420577,0.49257388147643,0.6982208372635412,0.9406344205895705
0.950950950950951,-0.3033289484746265,0.4758332666795075,1.0975045945352029,0.938594828907678
0.955955955955956,-0.2732181536084663,0.45895537621252797,1.0075903278517735,0.935761523782921
0.960960960960961,-0.24283718537858734,0.4419779329556847,0.8758594247863196,0.9321522879628104
0.965965965965966,-0.21221608618250784,0.42493812518843793,0.773003439414827,0.9277853299351573
0.970970970970971,-0.18138513587265162,0.4078725317665854,1.0278712642549857,0.922679236048491
0.975975975975976,-0.150374821813937,0.3908170491241689,0.8751399994025737,0.9168529230548099
0.980980980980981,-0.11921580873617336,0.3738068202417466,1.0191225847048628,0.9103255911800028
0.985985985985986,-0.08793890841106189,0.35687616571825365,0.9858235859032232,0.9031166778249367
0.990990990990991,-0.056575049183792726,0.3400585170790811,0.9561516159412186,0.8952458119977463
0.995995995995996,-0.02515524538937595,0.32338635244813946,1.095671967436323,0.8867327695751377
1.001001001001001,0.0062894333160679146,0.3068911347065776,0.7544778333277922,0.8775974294875905
1.006006006006006,0.03772789267871761,0.2906032522555309,0.8713174736196839,0.8678597309202569
1.011011011011011,0.06912904459478524,0.27455196249467567,0.7533471331118875,0.8575396316180524
1.016016016016016,0.10046183785216803,0.2587653381226531,0.701971969320845,0.846657067379964
1.021021021021021,0.13169528883562395,0.24327021635942536,0.7759573734394876,0.8352319128239456
1.026026026026026,0.16279851216509494,0.2280921511845045,0.8750228254249743,0.8232839434999915
1.031031031031031,0.19374075123689763,0.21325536867864398,0.770880901814148,0.8108327994249922
1.0360360360360361,0.22449140863757286,0.19878272555011528,0.992991002097748,0.7978979501088899
1.0410410410410411,0.25502007640031094,0.18469567092003047,0.7421634751172604,0.7844986611374156
1.0460460460460461,0.2852965660740497,0.1710142114344017,0.7127282389624277,0.7706539623723148
1.0510510510510511,0.3152909385755026,0.1577568797637281,0.7288291182498869,0.7563826178255042
1.0560560560560561,0.3449735337945909,0.1449407065438757,0.8240864920159475,0.7417030972590195
1.0610610610610611,0.37431499992401873,0.13258119580491468,0.8491572768566514,0.7266335495579292
1.0660660660660661,0.40328632248398133,0.12069230392737607,0.7899136234073153,0.7111917779186399
1.0710710710710711,0.4318588530132977,0.10928642215813522,0.7547979014062015,0.6953952168901826
1.0760760760760761,0.4600043373986108,0.09837436271080208,0.4508102458795057,0.6792609113011772
1.0810810810810811,0.48769494381363454,0.08796534846814996,0.6156198032149256,0.6628054971002169
1.0860860860860861,0.5149032902408129,0.07806700629672797,0.5773105776838148,0.6460451841324477
1.0910910910910911,0.5416024715481897,0.06868536397640673,0.6797225396510599,0.6289957408700847
1.0960960960960962,0.5677660860947078,0.059824850740217095,0.5102997976016937,0.6116724811095828
1.1011011011011012,0.5933682618376205,0.05148830141247779,0.6594082592618015,0.5940902526431422
1.1061061061061062,0.6183836819162157,0.04367696412585159,0.7392056483468212,0.5762634279071904
1.1111111111111112,0.6427876096865393,0.03639051159069284,0.3843009533474596,0.5582058966054665
1.1161161161161162,0.6665559131823721,0.02962705588280723,0.5637022155281712,0.5399310602993277
1.1211211211211212,0.6896650889782622,0.023383166708597664,0.5905749477675498,0.5214518289529816
1.1261261261261262,0.7120922854310253,0.01765389309949192,0.5598733765331846,0.5027806194163876
1.1311311311311312,0.7338153252767278,0.01243278848059104,0.49921023778618095,0.4839293558237577
1.1361361361361362,0.7548127275607991,0.007711939051639666,0.5800100839047344,0.4649094718808314
1.1411411411411412,0.7750637288796014,0.0034819954116807883,0.38144938546936547,0.4457319150093374
1.1461461461461462,0.7945483039124436,-0.00026779264779611123,0.5722247004758048,0.42640715231250514
1.1511511511511512,0.8132471852237331,-0.0035495382628187855,0.5460090738610288,0.40694517832099514
1.1561561561561562,0.8311418823156933,-0.006376676617883187,0.3471138824197428,0.387355524474148
1.1611611611611612,0.8482146999128022,-0.008763921161809934,0.4442971856377961,0.3676472702872594
1.1661661661661662,0.864448755459865,-0.010727217018301094,0.40216250227811334,0.3478290561514235
1.1711711711711712,0.8798279958164291,-0.012283691696679894,0.05914830140241678,0.3279090977084337
1.1761761761761762,0.8943372131310271,-0.01345160321372571,0.11087484470438433,0.30789520173943896
1.1811811811811812,0.9079620598795461,-0.014250285742747948,0.29793471370072566,0.2877947835023328
1.1861861861861862,0.9206890630528632,-0.01470009291105967,0.3876287032324012,0.2676148854492661
1.1911911911911912,0.9325056374797073,-0.01482233887170481,0.3301902339148521,0.24736219725238315
1.1961961961961962,0.9434000982715812,-0.01463923727984287,0.25702915319951636,0.22704307706264448
1.2012012012012012,0.9533616723774294,-0.014173838308357209,0.2415522731501072,0.2066635739236155
1.2062062062062062,0.9623805092366334,-0.01344996384126343,0.15938650793940587,0.18622945125926582
1.2112112112112112,0.970447690519797,-0.01249214098712699,0.35663363592772196,0.1657462113522672
1.2162162162162162,0.9775552389476863,-0.011325534058086312,0.0387007392600448,0.14521912072681847
1.2212212212212212,0.98369612617961,-0.009975875163195078,0.32142711418752123,0.12465323634783257
1.2262262262262262,0.9888642797634357,-0.00846939356757035,0.24035205446550756,0.10405343254638667
1.2312312312312312,0.9930545891403677,-0.006832743971289294,0.1721840337369619,0.08342442857951679
1.2362362362362362,0.9962629106985543,-0.00509293386422249,0.047589399651618305,0.06277081673089542
1.2412412412412412,0.9984860718705224,-0.003277250114782214,0.003946683705165245,0.0420970908576881
1.2462462462462462,0.9997218742703887,-0.001413184952134272,0.049316242373715444,0.021407675287675752
1.2512512512512513,0.999969095867747,0.00047163849733466425,0.046904655755526894,0.0007069539699913648
1.2562562562562563,0.9992274921960794,0.002349540957657475,-0.19388513719853578,-0.02000070021789602
1.2612612612612613,0.9974977965944997,0.004192861872784021,-0.04017647720661872,-0.040710896104660214
1.2662662662662663,0.9947817194825853,0.005974034235439463,-0.17498370346413453,-0.06141919489892572
1.2712712712712713,0.9910819466690197,0.007665659212972575,-0.2972344718012886,-0.08212108100024057
1.2762762762762763,0.9864021366957147,0.009240580408172362,0.02451893672237246,-0.10281193304465125
1.2812812812812813,0.9807469172200398,0.010671957593812967,-0.2111851541564691,-0.12348699528186569
1.2862862862862863,0.9741218804387364,0.011933339760726316,-0.18499553969801125,-0.14414134938013584
1.2912912912912913,0.9665335775580415,0.012998737320567805,0.008003111420685216,-0.16476988675399806
1.2962962962962963,0.9579895123154889,0.013842693306189702,-0.20429470917698964,-0.18536728150878745
1.3013013013013013,0.9484981335597952,0.014440353414494289,-0.21063330095127492,-0.20592796409436515
1.3063063063063063,0.9380688268961663,0.01476753473902058,-0.1406778450699518,-0.22644609575875035
1.3113113113113113,0.9267119054052854,0.014800793042118149,-0.006822567722755607,-0.2469155438905513
1.3163163163163163,0.914438599445166,0.014517488419537705,-0.3171287064960483,-0.2673298583368372
1.3213213213213213,0.9012610455459449,0.013895849213475558,-0.33699850376833357,-0.2876822487808198
1.3263263263263263,0.8871922744086042,0.012915034033655376,-0.2608705240502555,-0.30796556326117835
1.3313313313313313,0.8722461980194862,0.01155519174983402,-0.18237157910641028,-0.3281722679120723
1.3363363363363363,0.8564375958933457,0.009797519323232196,-0.4153302636689803,-0.3482944279999458
1.3413413413413413,0.8397821004585404,0.0076243173486992,-0.3804995288240985,-0.3683236903301579
1.3463463463463463,0.8222961815988099,0.005019043184092492,-0.35691308851844405,-0.3882512670930925
1.3513513513513513,0.803997130366941,0.0019663615481981533,-0.4504152593403657,-0.40806792121592256
1.3563563563563563,0.7849030418864047,-0.0015478075263994362,-0.3194176573422593,-0.4277639532826184
1.3613613613613613,0.76503279745789,-0.005536243493682147,-0.45285540496686816,-0.4473291900808883
1.3663663663663663,0.7444060458884189,-0.010010382950492724,-0.519304136780023,-0.46675297483082256
1.3713713713713713,0.7230431840615102,-0.014980280245625283,-0.5506009295451098,-0.4860241591459189
1.3763763763763763,0.7009653367675982,-0.020454571132639376,-0.2690253288991531,-0.5051310967729017
1.3813813813813813,0.6781943358146669,-0.026440439551149053,-0.25066851968352283,-0.5240616391523738
1.3863863863863863,0.6547526984397354,-0.03294358761502081,-0.5570361436545762,-0.5428031328379243
1.3913913913913913,0.6306636050425575,-0.03996820887940289,-0.4261333043204054,-0.5613424188066688
1.3963963963963963,0.6059508762635482,-0.04751696495187446,-0.580970660498907,-0.5796658336895428
1.4014014014014013,0.5806389494286068,-0.05559096550620507,-0.523542198717089,-0.5977592129449315
1.4064064064064064,0.5547528543841181,-0.06418975175033603,-0.6031929538059408,-0.6156078959943607
1.4114114114114114,0.5283181887460523,-0.07331128339313614,-0.6719301240609127,-0.6331967333340637
1.4164164164164164,0.5013610925876065,-0.08295192914741772,-0.5063502329636531,-0.6505100956313312
1.4214214214214214,0.4739082225904436,-0.0931064607994711,-0.5064540551024679,-0.6675318848095202
1.4264264264264264,0.4459867256850762,-0.10376805086811824,-0.7299032624860969,-0.684245547120576
1.4314314314314314,0.4176242122064669,-0.11492827386897991,-0.6819604357251953,-0.7006340881989075
1.4364364364364364,0.38884872859138886,-0.12657711119227766,-0.6084050649484992,-0.716680090085371
1.4414414414414414,0.3596887296445368,-0.1387029595951222,-0.9331143583454392,-0.7323657302050828
1.4464464464464464,0.3301730504008376,-0.15129264330182962,-0.5900877357655014,-0.7476728022777399
1.4514514514514514,0.3003308776117511,-0.16433142969843828,-0.8597241045459508,-0.7625827391341313
1.4564564564564564,0.2701917208837825,-0.17780304860020912,-0.8716678383774406,-0.7770766374075166
1.4614614614614614,0.2397853834977361,-0.19168971506355648,-0.8836647657551656,-0.7911352840636493
1.4664664664664664,0.20914193293756897,-0.20597215570657645,-0.7926366214829438,-0.8047391847283427
1.4714714714714714,0.17829167115797728,-0.22062963849509293,-0.7953267596823205,-0.8178685937666634
1.4764764764764764,0.14726510462014222,-0.23564000594399342,-0.775065781653773,-0.8305035460631307
1.4814814814814814,0.11609291412523105,-0.2509797116765744,-0.8371305810998412,-0.8426238904476652
1.4864864864864864,0.08480592447550975,-0.26662386027762625,-0.8792747151761545,-0.854209324707495
1.4914914914914914,0.05343507399305771,-0.2825462503691801,-0.7814071788128835,-0.8652394321208137
1.4964964964964964,0.02201138392622936,-0.2987194208310925,-0.8040740106884354,-0.875693719443686
